RecArt;SHAK_code;DatoStart;DatoChange;DatoEnd;Codetext;Agrp;Bgrp;Cgrp;SKS;Egrp;Aval;Bval;Cval;Dval;Inclusion;ExtraReg
afd;7028016;19950101;20011031;20011231;Børneafdelingen, daghospital;52.0;;;;SKS;;;;3.0;;
afd;7028017;20011001;20120712;20120720;Børnepsykiatrisk dagafsnit;52.0;;;;SKS;;;;3.0;;
afd;7028019;19950101;20120712;20120720;Børnepsykiatrisk ambulatorium;52.0;;;;SKS;;;;3.0;;
afd;702802;20060101;20120712;20120720;Ungdomspsykiatrisk Afdeling;;;;;SKS;;;;3.0;;
afd;7028020;19950101;20120712;20120720;Ungdomspsykiatrisk afsnit;52.0;;;;SKS;;;;3.0;;
afd;7028026;19950101;20011031;20011231;Ungdomsafdelingen, daghospital;52.0;;;;SKS;;;;3.0;;
afd;7028027;20011001;20120712;20120720;Ungdomspsykiatrisk dagafsnit;52.0;;;;SKS;;;;3.0;;
afd;7028029;19950101;20120712;20120720;Ungdomspsykiatrisk ambulatorium;52.0;;;;SKS;;;;3.0;;
afd;702803;20060101;20120712;20120720;Ungdomspsykiatrisk Afdeling;;;;;SKS;;;;3.0;;
afd;7028030;19960101;20120712;20120720;Center f. spiseforstyrrelser;52.0;;;;SKS;;;;3.0;;
afd;7028036;19960101;20011031;20011231;Center f.spiseforstyr,daghosp.;52.0;;;;SKS;;;;3.0;;
afd;7028037;20011001;20120712;20120720;Center f. spiseforstyrrelser, dagafsnit;52.0;;;;SKS;;;;3.0;;
afd;7028039;19960101;20120712;20120720;Center f. spiseforstyrrelser, ambulatorium;52.0;;;;SKS;;;;3.0;;
afd;702809;20060101;20120712;20120720;Fysio- og ergoterapi overafdeling;;;;;SKS;;;;3.0;;
afd;7028099;20060101;20120712;20120720;Fysio-/ergoterapi;98.0;;;;SKS;;;;3.0;;
sgh;7029;19951011;20100112;20100120;Plastikkirurgisk Klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;702901;20060101;20100112;20100120;Overafdeling;;;;;SKS;;;;3.0;;
afd;7029010;19951011;20100112;20100120;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
sgh;7030;19951011;20250527;20260630;Dan Clinic;161.0;2.0;;;SKS;;;;3.0;;
afd;703001;20060101;20250527;20260630;Dan Clinic, afdeling;;;;;SKS;;;;3.0;;
afd;7030010;19951011;20250527;20260630;Dan Clinic, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7031;19951011;20080617;20080531;Grymer Plastikkirurgisk Klinik;161.0;2.0;;;SKS;;;;3.0;;
sgh;7031;20080601;20120323;20120331;Grymer Privathospital Skejby I/S;161.0;2.0;;;SKS;;;;3.0;;
afd;703101;20060101;20120323;20120331;Grymer Privathospital Skejby I/S, afdeling;;;;;SKS;;;;3.0;;
afd;7031010;19951011;20120323;20120331;Grymer Privathospital Skejby I/S, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7032;19951010;20091112;20091119;Muskelsvindfondens Center;161.0;2.0;;;SKS;;;;3.0;;
sgh;7032;20091120;20250527;20260630;RehabiliteringsCenter for Muskelsvind;161.0;2.0;;;SKS;;;;3.0;;
afd;703201;20060101;20091112;20091119;Overafdeling;;;;;SKS;;;;3.0;;
afd;703201;20091120;20250527;20260630;RehabiliteringsCenter for Muskelsvind, afdeling;;;;;SKS;;;;3.0;;
afd;7032010;19951010;20091112;20091119;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
afd;7032010;20091120;20250527;20260630;RehabiliteringsCenter for Muskelsvind, beh.afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7033;20020101;20250527;20260630;Ciconia, Århus Privathospital;161.0;2.0;;;SKS;;;;3.0;;
afd;703301;20060101;20250527;20260630;Ciconia, Århus Privathospital, afdeling;;;;;SKS;;;;3.0;;
afd;7033010;20020101;20250527;20260630;Ciconia, Århus Privathospital, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7034;20020101;20250527;20260630;Århus øjenklinik;161.0;2.0;;;SKS;;;;3.0;;
afd;703401;20060101;20250527;20260630;Århus øjenklinik, afdeling;;;;;SKS;;;;3.0;;
afd;7034010;20020101;20250527;20260630;Århus øjenklinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7035;20020101;20240205;20240213;Endoskopiklinikken Århus A/S;161.0;2.0;;;SKS;;;;3.0;;
afd;703501;20060101;20240205;20240213;Endoskopiklinikken Århus A/S, afdeling;;;;;SKS;;;;3.0;;
afd;7035010;20020101;20240205;20240213;Endoskopiklinikken Århus A/S, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7036;20020101;20110316;20110324;Øjenklinikken Sct. Clemens;161.0;2.0;;;SKS;;;;3.0;;
afd;703601;20060101;20110316;20110324;Øjenklinikken Sct. Clemens, afdeling;;;;;SKS;;;;3.0;;
afd;7036010;20020101;20110316;20110324;Behandlingsafdeling;44.0;;;;SKS;;;;3.0;;
sgh;7037;20020101;20110321;20110329;Bellevues Ortopædkirurgiske Klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;703701;20060101;20110321;20110329;Bellevues Ortopædkirurgiske Klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7037010;20020101;20110321;20110329;Bellevues Ortopædkirurgiske Klinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7038;20020101;20030128;20030131;Århus Speciallægecenter, Plastikkirurgisk Center;161.0;2.0;;;SKS;;;;3.0;;
afd;7038010;20020101;20030128;20030131;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
sgh;7039;20020101;20200226;20200305;Øre-, næse-, halslæge Luisa Grymer;161.0;2.0;;;SKS;;;;3.0;;
afd;703901;20060101;20200226;20200305;Øre-, næse-, halslæge Luisa Grymer, afdeling;;;;;SKS;;;;3.0;;
afd;7039010;20020101;20200226;20200305;Øre-, næse-, halslæge Luisa Grymer, beh.afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7040;20020101;20200226;20200305;Øjenklinikken Finn Eisgart;161.0;2.0;;;SKS;;;;3.0;;
afd;704001;20060101;20200226;20200305;Øjenklinikken Finn Eisgart, afdeling;;;;;SKS;;;;3.0;;
afd;7040010;20020101;20200226;20200305;Øjenklinikken Finn Eisgart, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7041;20020101;20110322;20110330;Ortopædkirurgisk Klinik v/Bent Niedermann;161.0;2.0;;;SKS;;;;3.0;;
afd;704101;20060101;20110322;20110330;Ortopædkirurgisk Klinik v/Bent Niedermann, afdeling;;;;;SKS;;;;3.0;;
afd;7041010;20020101;20110322;20110330;Ortopædkirurgisk Klinik v/Bent Niedermann, beh. afsnit;42.0;;;;SKS;;;;3.0;;
sgh;7042;20020101;20090218;20090228;Århus Speciallægecenter;161.0;2.0;;;SKS;;;;3.0;;
sgh;7042;20090301;20250527;20260630;AROS Privathospital;161.0;2.0;;;SKS;;;;3.0;;
afd;704201;20060101;20250527;20260630;AROS Privathospital, afdeling;;;;;SKS;;;;3.0;;
afd;7042010;20020101;20250527;20260630;AROS Privathospital, beh. afsnit;99.0;;;;SKS;;;;3.0;;
afd;704202;20060101;20250527;20260630;AROS Privathospital, afdeling;;;;;SKS;;;;3.0;;
afd;7042020;20020101;20250527;20260630;AROS Privathospital, Kirurgisk center, beh. afsnit;30.0;;;;SKS;;;;3.0;;
afd;7042021;20030101;20250527;20260630;AROS Privathospital, Karkirurgisk Center, beh.afsnit;31.0;;;;SKS;;;;3.0;;
afd;7042022;20030101;20250527;20260630;AROS Privathospital, Ortopædkirurgisk Klinik, beh.afsnit;42.0;;;;SKS;;;;3.0;;
afd;704203;20060101;20250527;20260630;AROS Privathospital, Plastikkirurgisk center, afdeling;;;;;SKS;;;;3.0;;
afd;7042030;20020101;20250527;20260630;AROS Privathospital, Plastikkirurgisk center, beh. afsnit;33.0;;;;SKS;;;;3.0;;
afd;7042050;20020101;20040331;20040430;Lungemedicinsk og allergologisk klinik;99.0;;;;SKS;;;;3.0;;
sgh;7043;20020101;20200226;20200305;Kirurgisk Klinik Århus;161.0;2.0;;;SKS;;;;3.0;;
afd;704301;20060101;20200226;20200305;Kirurgisk Klinik Århus, afdeling;;;;;SKS;;;;3.0;;
afd;7043010;20020101;20200226;20200305;Kirurgisk Klinik Århus, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7044;20020101;20040331;20040430;Prismet;161.0;2.0;;;SKS;;;;3.0;;
afd;7044010;20020101;20040331;20040430;Plastikkirurgisk klinik;99.0;;;;SKS;;;;3.0;;
afd;7044020;20030101;20040331;20040430;Kirurgisk klinik;99.0;;;;SKS;;;;3.0;;
afd;7044030;20030101;20040331;20040430;Gynækologisk klinik;99.0;;;;SKS;;;;3.0;;
sgh;7045;20020101;20030128;20030131;Århus speciallægecenter, Kirurgisk Center;161.0;2.0;;;SKS;;;;3.0;;
afd;7045010;20020101;20030128;20030131;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
sgh;7046;20020101;20250527;20260630;Odder Øjenklinik ved Lene Hansen;161.0;2.0;;;SKS;;;;3.0;;
afd;704601;20060101;20250527;20260630;Odder Øjenklinik ved Lene Hansen, afdeling;;;;;SKS;;;;3.0;;
afd;7046010;20020101;20250527;20260630;Odder Øjenklinik ved Lene Hansen, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7047;20020101;20170407;20170430;Øjenlæge Torben Sørensen;161.0;2.0;;;SKS;;;;3.0;;
afd;704701;20060101;20170407;20170430;Øjenlæge Torben Sørensen, afdeling;;;;;SKS;;;;3.0;;
afd;7047010;20020101;20170407;20170430;Øjenlæge Torben Sørensen, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7048;20020101;20250527;20260630;Hospice Søholm;170.0;2.0;;;SKS;;;;3.0;;
afd;704801;20060101;20250527;20260630;Hospice Søholm, afdeling;;;;;SKS;;;;3.0;;
afd;7048010;20020101;20250527;20260630;Hospice Søholm, beh.afsnit;99.0;;;;SKS;;;;3.0;;
afd;7048012;20200101;20250527;20260630;Hospice Søholm, pårørende;99.0;;;;SKS;;;;3.0;;
sgh;7049;20030101;20040825;20040831;Somnea Aps;161.0;2.0;;;SKS;;;;3.0;;
afd;7049010;20030101;20040825;20040831;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
sgh;7050;20030101;20040825;20040831;Klinik for Ortopædkirurgi og Sportsskader;161.0;2.0;;;SKS;;;;3.0;;
afd;7050010;20030101;20040825;20040831;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
sgh;7051;20040101;20120323;20120331;Kirurgisk Urologisk Klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;705101;20060101;20120323;20120331;Kirurgisk Urologisk Klinik, Århus Aps, afdeling;;;;;SKS;;;;3.0;;
afd;7051010;20040101;20120323;20120331;Kirurgisk Urologisk Klinik, Århus Aps, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7052;20040101;20200221;20200229;Øre-, næse-og halslæge Klaus Juul Jensen;161.0;2.0;;;SKS;;;;3.0;;
afd;705201;20060101;20200221;20200229;Øre-Næse-Halslæge Klaus Juul Jensen, afdeling;;;;;SKS;;;;3.0;;
afd;7052010;20040101;20200221;20200229;Øre-Næse-Halslæge Klaus Juul Jensen, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7053;20040501;20250527;20260630;Lungemedicinsk og Allergologisk klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;705301;20060101;20250527;20260630;Lungemedicinsk og Allergologisk klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7053010;20040101;20040430;20040430;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
afd;7053010;20040501;20250527;20260630;Lungemedicinsk og Allergologisk klinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7054;20040501;20250527;20260630;Prismet Kirurgisk klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;705401;20060101;20250527;20260630;Prismet Kirurgisk klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7054010;20040501;20250527;20260630;Prismet Kirurgisk klinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7055;20040501;20120824;20120901;Prismet Plastikkirurgisk klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;705501;20060101;20120824;20120901;Prismet Plastikkirurgisk klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7055010;20040501;20120824;20120901;Prismet Plastikkirurgisk klinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7056;20040501;20100705;20100712;Prismet Gynækologisk klinik;161.0;2.0;;;SKS;;;;3.0;;
sgh;7056;20100713;20150807;20150815;Kosmetisk Klinik, Prismet;161.0;2.0;;;SKS;;;;3.0;;
afd;705601;20060101;20100702;20100709;Prismet Gynækologisk klinik, afdeling;;;;;SKS;;;;3.0;;
afd;705601;20100710;20150807;20150815;Kosmetisk Klinik Prismet, afdeling;;;;;SKS;;;;3.0;;
afd;7056010;20040501;20100702;20100709;Prismet Gynækologisk klinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
afd;7056010;20100710;20150807;20150815;Kosmetisk Klinik Prismet, beh. afsnit;33.0;;;;SKS;;;;3.0;;
sgh;7057;20040101;20250527;20260630;Aagaard Gynækologiske Klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;705701;20060101;20250527;20260630;Aagaard Gynækologiske Klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7057010;20040101;20250527;20260630;Aagaard Gynækologiske Klinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7058;20040101;20250527;20260630;Spec.lægerne Plastikkirurgisk Klinik, Århus;161.0;2.0;;;SKS;;;;3.0;;
afd;705801;20060101;20250527;20260630;Spec.lægerne Plastikkirurgisk Klinik, Århus, afdeling;;;;;SKS;;;;3.0;;
afd;7058010;20040101;20250527;20260630;Spec.lægerne Plastikkirugisk Klinik, Århus, beh.afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7059;20040101;20170406;20170424;Røntgenklinikken, Morten Børups Gade;161.0;2.0;;;SKS;;;;3.0;;
sgh;7059;20170425;20180209;20180228;RøntgenKlinikken Aarhus;161.0;2.0;;;SKS;;;;3.0;;
afd;705901;20060101;20170406;20170424;Røntgenklinikken, Morten Børups Gade, afdeling;;;;;SKS;;;;3.0;;
afd;705901;20170425;20180209;20180228;RøntgenKlinikken Aarhus, afdeling;;;;;SKS;;;;3.0;;
afd;7059010;20040101;20170406;20170424;Røntgenklinikken, Morten Børups Gade, beh. afsnit;99.0;;;;SKS;;;;3.0;;
afd;7059010;20170425;20180209;20180228;RøntgenKlinikken Aarhus, beh.afsnit;66.0;;;;SKS;;;;3.0;;
sgh;7060;20000101;20250527;20260630;Retsmedicinsk Institut, Århus;139.0;3.0;;;SKS;;;;3.0;;
afd;706001;20060101;20250527;20260630;Retsmedicinsk Institut, Århus, afdeling;;;;;SKS;;;;3.0;;
afd;7060010;20000101;20250527;20260630;Retsmedicinsk Institut, Århus, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7061;20000101;20250527;20260630;Tandlægehøjskolen, Århus;139.0;3.0;;;SKS;;;;3.0;;
afd;706101;20060101;20250527;20260630;Tandlægehøjskolen, Århus, afdeling;;;;;SKS;;;;3.0;;
afd;7061011;20000101;20250527;20260630;Tandlægehøjskolen, Århus, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7062;20040101;20150220;20150228;Århus Gigtklinik;161.0;2.0;;;SKS;;;;3.0;;
sgh;7062;20150301;20250527;20260630;Aarhus Speciallægeklinik I/S;161.0;2.0;;;SKS;;;;3.0;;
afd;706201;20060101;20150220;20150228;Århus Gigtklinik, afdeling;;;;;SKS;;;;3.0;;
afd;706201;20150301;20250527;20260630;Aarhus Speciallægeklinik I/S, gigtsygdomme, afdeling;;;;;SKS;;;;3.0;;
afd;7062010;20040101;20150220;20150228;Århus Gigtklinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
afd;7062010;20150301;20250527;20260630;Aarhus Speciallægeklinik I/S, gigtsygdomme, beh. afsnit;12.0;;;;SKS;;;;3.0;;
afd;706202;20060101;20150220;20150228;Århus Gigtklinik, Lungeklinik, afdeling;;;;;SKS;;;;3.0;;
afd;706202;20150301;20250527;20260630;Aarhus Speciallægeklinik I/S, lungesygdomme, afdeling;;;;;SKS;;;;3.0;;
afd;7062020;20051001;20150220;20150228;Århus Gigtklinik, Lungeklinik, beh. afsnit;10.0;;;;SKS;;;;3.0;;
afd;7062020;20150301;20250527;20260630;Aarhus Speciallægeklinik I/S, lungesygdomme, beh. afsnit;10.0;;;;SKS;;;;3.0;;
sgh;7063;20040101;20120420;20120428;Kirurgisk Klinik, Grenå;161.0;2.0;;;SKS;;;;3.0;;
afd;706301;20060101;20120420;20120428;Kirurgisk Klinik, Grenå, afdeling;;;;;SKS;;;;3.0;;
afd;7063010;20040101;20120420;20120428;Kirurgisk Klinik, Grenå, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7064;20040401;20120209;20120218;Søvn og respirationscenter c/o Grymer Privathospital;161.0;2.0;;;SKS;;;;3.0;;
afd;706401;20060101;20120209;20120218;Søvn og respirationscenter c/o Grymer Privathosp, afdeling;;;;;SKS;;;;3.0;;
afd;7064010;20040401;20120209;20120218;Søvn og respirationscenter c/o Grymer Privathosp, beh.afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7065;20040901;20180316;20180331;Århus MR-klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;706501;20060101;20180316;20180331;Århus MR-klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7065010;20040901;20180316;20180331;Århus MR-klinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7066;20041101;20150805;20150813;Århus Lasercenter;161.0;2.0;;;SKS;;;;3.0;;
afd;706601;20060101;20150805;20150813;Århus Lasercenter, afdeling;;;;;SKS;;;;3.0;;
afd;7066010;20041101;20150805;20150813;Århus Lasercenter, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7067;20040601;20080617;20080531;Grymer Privathospital Skejby ApS;161.0;2.0;;;SKS;;;;3.0;;
afd;706701;20060101;20080617;20080531;Overafdeling;;;;;SKS;;;;3.0;;
afd;7067010;20040601;20080617;20080531;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
sgh;7068;20050101;20200226;20200305;Hud- og Laserklinikken i Randers;161.0;2.0;;;SKS;;;;3.0;;
afd;706801;20060101;20200226;20200305;Hud- og Laserklinikken i Randers, afdeling;;;;;SKS;;;;3.0;;
afd;7068010;20050101;20200226;20200305;Hud- og Laserklinikken i Randers, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7069;20050401;20171123;20171201;OPA Ortopædisk Privathospital Aarhus;161.0;2.0;;;SKS;;;;3.0;;
afd;706901;20060101;20171123;20171201;OPA Ortopædisk Privathospital Aarhus, afdeling;;;;;SKS;;;;3.0;;
afd;7069010;20050401;20171123;20171201;OPA Ortopædisk Privathospital Aarhus, beh.afsnit;42.0;;;;SKS;;;;3.0;;
sgh;7070;19910516;19910516;19910814;MARSELISBORG HOSPITAL - 2;111.0;1.0;;;;;;;;;
sgh;7071;20050101;20141023;20141031;ScanSleep A/S, Søvnmedicinsk Klinik, Århus;161.0;2.0;;;SKS;;;;3.0;;
afd;707101;20060101;20141023;20141031;ScanSleep A/S, Søvnmedicinsk Klinik, Århus, overafdeling;;;;;SKS;;;;3.0;;
afd;7071010;20050101;20141023;20141031;Behandlingsafdeling;99.0;;;;SKS;;;;3.0;;
sgh;7072;20050101;20250527;20260630;Horsens Øjenklinik;161.0;2.0;;;SKS;;;;3.0;;
afd;707201;20060101;20250527;20260630;Horsens Øjenklinik, afdeling;;;;;SKS;;;;3.0;;
afd;7072010;20050101;20250527;20260630;Horsens Øjenklinik, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7073;20050201;20250527;20260630;Stadionklinikken, Atletion, Århus;161.0;2.0;;;SKS;;;;3.0;;
afd;707301;20060101;20250527;20260630;Stadionklinikken, Atletion, Århus, afdeling;;;;;SKS;;;;3.0;;
afd;7073010;20050201;20250527;20260630;Stadionklinikken, Atletion, Århus, beh. afsnit;99.0;;;;SKS;;;;3.0;;
sgh;7074;20050901;20250527;20260630;Maigaard Fertilitetsklinik;161.0;2.0;;;SKS;;;;3.0;;
afd;707401;20060101;20250527;20260630;Maigaard Fertilitetsklinik, afdeling;;;;;SKS;;;;3.0;;
afd;7074010;20050901;20250527;20260630;Maigaard Fertilitetsklinik, beh. afsnit;38.0;;;;SKS;;;;3.0;;
sgh;7075;20060101;20250527;20260630;Allergi og Lungeklinikken;161.0;2.0;;;SKS;;;;3.0;;
afd;707501;20060101;20250527;20260630;Allergi og Lungeklinikken, afdeling;;;;;SKS;;;;3.0;;
afd;7075010;20060101;20250527;20260630;Allergi og Lungeklinikken, beh. afsnit;7.0;10.0;;;SKS;;;;3.0;;
sgh;7076;20060101;20250527;20260630;Øjenlæge Peter Thornval;161.0;2.0;;;SKS;;;;3.0;;
afd;707601;20060101;20250527;20260630;Overafdeling;;;;;SKS;;;;3.0;;
afd;7076010;20060101;20250527;20260630;Øjenlæge Peter Thornval, beh. afsnit;44.0;;;;SKS;;;;3.0;;
sgh;7077;20060601;20140123;20140131;Mammaklinikken Århus;161.0;2.0;;;SKS;;;;3.0;;
afd;707701;20060601;20140123;20140131;Mammaklinikken Århus, afdeling;;;;;SKS;;;;3.0;;
afd;7077010;20060601;20140123;20140131;Mammaklinikken Århus, sengeafsnit;30.0;;;;SKS;;;;3.0;;
afd;7077019;20060601;20140123;20140131;Mammaklinikken Århus, ambulatorium;30.0;;;;SKS;;;;3.0;;
afd;707702;20060601;20140123;20140131;Mammaklinikken Århus, billeddiagnostisk afdeling;;;;;SKS;;;;3.0;;
afd;7077029;20060601;20140123;20140131;Mammaklinikken Århus, billeddiagnostisk afsnit;66.0;;;;SKS;;;;3.0;;
sgh;7078;20060701;20200226;20200305;Klinikken Livet ApS;161.0;2.0;;;SKS;;;;3.0;;
afd;707801;20060701;20200226;20200305;Klinikken Livet ApS, afdeling;;;;;SKS;;;;3.0;;
afd;7078010;20060701;20200226;20200305;Klinikken Livet ApS, beh. afsnit;84.0;;;;SKS;;;;3.0;;
sgh;7079;20060101;20250527;20260630;Diers Klinik;161.0;2.0;;;SKS;;;;3.0;;
afd;707901;20060101;20250527;20260630;Diers Klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7079010;20060101;20250527;20260630;Diers Klinik, beh. afsnit;38.0;;;;SKS;;;;3.0;;
sgh;7080;20070501;20110614;20110622;eira Privathospitalet Skejby;161.0;2.0;;;SKS;;;;3.0;;
afd;708001;20070501;20110121;20110131;Overafdeling, eira Privathospitalet Skejby;;;;;SKS;;;;3.0;;
afd;7080010;20070501;20110121;20110131;Dagkirurgisk afdeling;99.0;;;;SKS;;;;3.0;;
afd;7080011;20070501;20110121;20110131;Sengeafdeling;99.0;;;;SKS;;;;3.0;;
afd;7080012;20070501;20110121;20110131;Operationsstue;99.0;;;;SKS;;;;3.0;;
afd;7080019;20070501;20110121;20110131;Ambulatorium;99.0;;;;SKS;;;;3.0;;
sgh;7081;20070401;20200228;20200307;Kvindeklinik Papirfabrikken v. Britt Ljungström;161.0;2.0;;;SKS;;;;3.0;;
afd;708101;20070401;20200228;20200307;Kvindeklinik Papirfabrikken v. Britt Ljungström, afdeling;;;;;SKS;;;;3.0;;
afd;7081010;20070401;20200228;20200307;Kvindeklinik Papirfabrikken v. Britt Ljungström, beh.afsnit;38.0;;;;SKS;;;;3.0;;
sgh;7082;20071101;20250527;20260630;Hospice Djursland;170.0;2.0;;;SKS;;;;3.0;;
afd;708201;20071101;20250527;20260630;Hospice Djursland, afdeling;;;;;SKS;;;;3.0;;
afd;7082010;20071101;20250527;20260630;Hospice Djursland, beh.afsnit;99.0;;;;SKS;;;;3.0;;
afd;7082012;20200303;20250527;20260630;Hospice Djursland, pårørende samtaler;99.0;;;;SKS;;;;3.0;;
afd;708202;20201008;20250527;20260630;Hospice Djursland, Strandbakkehuset afdeling;;;;;SKS;;;;3.0;;
afd;7082020;20201008;20250527;20260630;Hospice Djursland, Strandbakkehuset beh.afsnit;99.0;;;;SKS;;;;3.0;;
afd;7082022;20201008;20250527;20260630;Hospice Djursland, Strandbakkehuset familie;99.0;;;;SKS;;;;3.0;;
sgh;7083;20071001;20250527;20260630;Speciallægeklinik i Dermato-venerologi, Århus;161.0;2.0;;;SKS;;;;3.0;;
afd;708301;20071001;20250527;20260630;Speciallægeklinik i Dermato-venerologi, Århus, Overafdeling;;;;;SKS;;;;3.0;;
afd;7083010;20071001;20250527;20260630;Behandlingsafdeling;18.0;;;;SKS;;;;3.0;;
sgh;7084;20071101;20250527;20260630;Randers Øjenklinik;161.0;2.0;;;SKS;;;;3.0;;
afd;708401;20071101;20250527;20260630;Randers Øjenklinik, afdeling;;;;;SKS;;;;3.0;;
afd;7084010;20071101;20250527;20260630;Randers Øjenklinik, beh.afsnit;44.0;;;;SKS;;;;3.0;;
sgh;7085;20080101;20120424;20120502;Hjertemedicinsk speciallægeklinik;161.0;2.0;;;SKS;;;;3.0;;
afd;708501;20080101;20120424;20120502;Hjertemedicinsk speciallægeklinik, overafdeling;;;;;SKS;;;;3.0;;
afd;7085010;20080101;20120424;20120502;Behandlingsafdeling;6.0;;;;SKS;;;;3.0;;
sgh;7086;20080101;20120323;20120331;Øjenlægepraksis v/Kristian Næser;161.0;2.0;;;SKS;;;;3.0;;
afd;708601;20080101;20120323;20120331;Øjenlægepraksis v/Kristian Næser, overafdeling;;;;;SKS;;;;3.0;;
afd;7086010;20080101;20120323;20120331;Behandlingsafdeling;44.0;;;;SKS;;;;3.0;;
sgh;7087;20080401;20250527;20260630;Aarhus Hjerteklinik v/Inger Sihm;161.0;2.0;;;SKS;;;;3.0;;
afd;708701;20080401;20250527;20260630;Kardiologisk overafdeling, Aarhus Hjerteklinik v/Inger Sihm;;;;;SKS;;;;3.0;;
afd;7087010;20080401;20250527;20260630;Behandlingsafdeling;6.0;;;;SKS;;;;3.0;;
sgh;7088;20000101;20081218;20081231;Anden rekvirent, Århus Amt;140.0;9.0;;;SKS;;;;3.0;;
afd;7088999;20000101;20090623;20090701;Anden rekvirent, Århus Amt;99.0;;;;SKS;;;;3.0;;
sgh;7089;20100301;20250527;20260630;Misbrugspsykiatrisk Klinik;162.0;2.0;;;SKS;;;;3.0;;
afd;708901;20100301;20250527;20260630;Misbrugspsykiatrisk Klinik, afdeling;;;;;SKS;;;;3.0;;
afd;7089010;20100301;20250527;20260630;Misbrugspsykiatrisk Klinik, beh.afsnit;50.0;;;;SKS;;;;3.0;;
sgh;7090;20080501;20250527;20260630;CT-klinikken A/S Science Center Skejby;161.0;2.0;;;SKS;;;;3.0;;
afd;709001;20080501;20250527;20260630;CT-klinikken A/S Science Center Skejby, afdeling;;;;;SKS;;;;3.0;;
afd;7090010;20080501;20250527;20260630;CT-klinikken A/S Science Skejby, beh.afsnit;66.0;;;;SKS;;;;3.0;;
sgh;7091;20080601;20200228;20200307;Erik la Cour, Speciallæge i kardiologi;161.0;2.0;;;SKS;;;;3.0;;
afd;709101;20080601;20200228;20200307;Erik la Cour, Speciallæge i kardiologi, overafdeling;;;;;SKS;;;;3.0;;
afd;7091010;20080601;20200228;20200307;Behandlingsafdeling;6.0;;;;SKS;;;;3.0;;
sgh;7092;20080601;20171020;20171031;Allergi- og lungeklinikken, Århus;161.0;2.0;;;SKS;;;;3.0;;
afd;709201;20080601;20171020;20171031;Allergi- og lungeklinikken, Århus, overafdeling;;;;;SKS;;;;3.0;;
